date,market_id,stall_id,scale_id,nominal_weight_g,reading_g,is_certified,last_cert_date,calibration_date,inspector_id
2026-03-18,5,5,1,1000,999.1,N,2023-11-28,2026-03-10,3
2026-03-18,5,5,2,1000,1003.34,N,2023-11-28,2026-03-10,3
2026-03-18,5,6,1,100,99.71,N,2023-11-28,2026-03-10,3
2026-03-18,5,6,2,1000,995.94,N,2023-11-28,2026-03-10,3
2026-03-18,5,7,1,250,249.95,N,2023-11-28,2026-03-10,3
2026-03-18,5,7,2,500,498.51,N,2023-11-28,2026-03-10,3
2026-03-18,5,8,1,1000,1001.59,N,2023-11-28,2026-03-10,3
2026-03-18,5,8,2,1000,997.49,N,2023-11-28,2026-03-10,3
2026-03-18,5,9,1,250,249.75,N,2023-11-28,2026-03-10,3
2026-03-18,5,9,2,100,99.66,N,2023-11-28,2026-03-10,3
2026-03-18,5,10,1,500,498.6,N,2023-11-28,2026-03-10,3
2026-03-18,5,10,2,100,99.7,N,2023-11-28,2026-03-10,3
2026-03-18,5,11,1,500,500.51,N,2023-11-28,2026-03-10,3
2026-03-18,5,11,2,500,500.9,N,2023-11-28,2026-03-10,3
2026-03-18,5,12,1,1000,1003.36,N,2023-11-28,2026-03-10,3
2026-03-18,5,12,2,1000,1001.83,N,2023-11-28,2026-03-10,3
2026-03-18,5,13,1,1000,995.85,N,2023-11-28,2026-03-10,3
2026-03-18,5,13,2,100,99.65,N,2023-11-28,2026-03-10,3
2026-03-18,5,14,1,1000,999.84,N,2023-11-28,2026-03-10,3
2026-03-18,5,14,2,500,499.39,N,2023-11-28,2026-03-10,3
2026-03-18,5,15,1,500,498.08,N,2023-11-28,2026-03-10,3
2026-03-18,5,15,2,250,250.15,N,2023-11-28,2026-03-10,3
2026-03-18,5,16,1,1000,995.33,N,2023-11-28,2026-03-10,3
2026-03-18,5,16,2,1000,1004.08,N,2023-11-28,2026-03-10,3
2026-03-18,5,17,1,1000,997.91,N,2023-11-28,2026-03-10,3
2026-03-18,5,17,2,100,100.08,N,2023-11-28,2026-03-10,3
2026-03-18,5,18,1,500,501.07,N,2023-11-28,2026-03-10,3
2026-03-18,5,18,2,250,249.75,N,2023-11-28,2026-03-10,3
2026-03-18,5,19,1,100,100.41,N,2023-11-28,2026-03-10,3
2026-03-18,5,19,2,250,249.38,N,2023-11-28,2026-03-10,3
2026-03-18,5,20,1,1000,1002.1,N,2023-11-28,2026-03-10,3
2026-03-18,5,20,2,1000,997.48,N,2023-11-28,2026-03-10,3
2026-03-18,5,21,1,1000,1003.9,N,2023-11-28,2026-03-10,3
2026-03-18,5,21,2,1000,1002.3,N,2023-11-28,2026-03-10,3
2026-03-18,5,22,1,1000,999.56,N,2023-11-28,2026-03-10,3
2026-03-18,5,22,2,1000,1004.74,N,2023-11-28,2026-03-10,3
2026-03-18,5,23,1,500,500.02,N,2023-11-28,2026-03-10,3
2026-03-18,5,23,2,100,100.36,N,2023-11-28,2026-03-10,3
2026-03-18,5,24,1,100,100.37,N,2023-11-28,2026-03-10,3
2026-03-18,5,24,2,100,100.19,N,2023-11-28,2026-03-10,3
2026-03-18,5,25,1,500,501.37,N,2023-11-28,2026-03-10,3
2026-03-18,5,25,2,100,99.6,N,2023-11-28,2026-03-10,3
2026-03-18,5,26,1,250,249.96,N,2023-11-28,2026-03-10,3
2026-03-18,5,26,2,250,249.62,N,2023-11-28,2026-03-10,3
2026-03-18,5,27,1,250,248.77,N,2023-11-28,2026-03-10,3
2026-03-18,5,27,2,250,249.02,N,2023-11-28,2026-03-10,3
2026-03-18,5,28,1,100,99.84,N,2023-11-28,2026-03-10,3
2026-03-18,5,28,2,100,100.0,N,2023-11-28,2026-03-10,3
2026-03-18,5,29,1,100,99.6,N,2023-11-28,2026-03-10,3
2026-03-18,5,29,2,1000,1004.07,N,2023-11-28,2026-03-10,3
2026-03-18,5,30,1,1000,1001.55,N,2023-11-28,2026-03-10,3
2026-03-18,5,30,2,100,100.19,N,2023-11-28,2026-03-10,3
2026-03-18,5,31,1,500,499.12,N,2023-11-28,2026-03-10,3
2026-03-18,5,31,2,1000,997.92,N,2023-11-28,2026-03-10,3
2026-03-18,5,32,1,1000,998.76,N,2023-11-28,2026-03-10,3
2026-03-18,5,32,2,1000,996.19,N,2023-11-28,2026-03-10,3
2026-03-18,5,33,1,500,500.81,N,2023-11-28,2026-03-10,3
2026-03-18,5,33,2,250,249.35,N,2023-11-28,2026-03-10,3
2026-03-18,5,34,1,500,498.28,N,2023-11-28,2026-03-10,3
2026-03-18,5,34,2,250,249.0,N,2023-11-28,2026-03-10,3
2026-03-18,5,35,1,100,100.37,N,2023-11-28,2026-03-10,3
2026-03-18,5,35,2,1000,1003.78,N,2023-11-28,2026-03-10,3
2026-03-18,5,36,1,250,249.68,N,2023-11-28,2026-03-10,3
2026-03-18,5,36,2,250,249.99,N,2023-11-28,2026-03-10,3
2026-03-18,5,37,1,500,498.73,N,2023-11-28,2026-03-10,3
2026-03-18,5,37,2,100,100.16,N,2023-11-28,2026-03-10,3
2026-03-18,5,38,1,250,249.63,N,2023-11-28,2026-03-10,3
2026-03-18,5,38,2,1000,998.6,N,2023-11-28,2026-03-10,3
2026-03-18,5,39,1,1000,997.45,N,2023-11-28,2026-03-10,3
2026-03-18,5,39,2,1000,995.37,N,2023-11-28,2026-03-10,3
2026-03-18,5,40,1,250,250.44,N,2023-11-28,2026-03-10,3
2026-03-18,5,40,2,100,99.73,N,2023-11-28,2026-03-10,3
2026-03-18,5,41,1,250,250.71,N,2023-11-28,2026-03-10,3
2026-03-18,5,41,2,100,99.68,N,2023-11-28,2026-03-10,3
2026-03-18,5,42,1,250,250.21,N,2023-11-28,2026-03-10,3
2026-03-18,5,42,2,1000,1003.7,N,2023-11-28,2026-03-10,3
2026-03-18,5,43,1,1000,1004.18,N,2023-11-28,2026-03-10,3
2026-03-18,5,43,2,1000,1001.89,N,2023-11-28,2026-03-10,3
2026-03-18,5,44,1,250,250.02,N,2023-11-28,2026-03-10,3
2026-03-18,5,44,2,100,100.09,N,2023-11-28,2026-03-10,3
2026-03-18,5,45,1,500,497.6,N,2023-11-28,2026-03-10,3
2026-03-18,5,45,2,100,100.08,N,2023-11-28,2026-03-10,3
2026-03-18,5,46,1,1000,1001.87,N,2023-11-28,2026-03-10,3
2026-03-18,5,46,2,500,502.32,N,2023-11-28,2026-03-10,3
2026-03-18,5,47,1,100,100.13,N,2023-11-28,2026-03-10,3
2026-03-18,5,47,2,500,501.08,N,2023-11-28,2026-03-10,3
2026-03-18,5,48,1,500,499.45,N,2023-11-28,2026-03-10,3
2026-03-18,5,48,2,1000,999.99,N,2023-11-28,2026-03-10,3
2026-03-19,1,1,1,500,497.57,Y,2025-09-01,2026-03-10,2
2026-03-19,1,1,2,250,250.14,Y,2025-09-01,2026-03-10,2
2026-03-19,1,2,1,1000,1001.81,Y,2025-09-01,2026-03-10,2
2026-03-19,1,2,2,250,249.9,Y,2025-09-01,2026-03-10,2
2026-03-19,1,3,1,500,499.26,Y,2025-09-01,2026-03-10,2
2026-03-19,1,3,2,500,500.69,Y,2025-09-01,2026-03-10,2
2026-03-19,1,4,1,100,100.25,Y,2025-09-01,2026-03-10,2
2026-03-19,1,4,2,100,100.19,Y,2025-09-01,2026-03-10,2
2026-03-19,1,5,1,250,249.13,Y,2025-09-01,2026-03-10,2
2026-03-19,1,5,2,1000,996.36,Y,2025-09-01,2026-03-10,2
2026-03-19,1,6,1,1000,1002.3,Y,2025-09-01,2026-03-10,2
2026-03-19,1,6,2,250,249.01,Y,2025-09-01,2026-03-10,2
2026-03-19,1,7,1,100,100.34,Y,2025-09-01,2026-03-10,2
2026-03-19,1,7,2,100,100.25,Y,2025-09-01,2026-03-10,2
2026-03-19,1,8,1,500,499.18,Y,2025-09-01,2026-03-10,2
2026-03-19,1,8,2,1000,1003.43,Y,2025-09-01,2026-03-10,2
2026-03-19,1,9,1,500,502.2,Y,2025-09-01,2026-03-10,2
2026-03-19,1,9,2,500,499.56,Y,2025-09-01,2026-03-10,2
2026-03-19,1,10,1,500,501.72,Y,2025-09-01,2026-03-10,2
2026-03-19,1,10,2,1000,1001.51,Y,2025-09-01,2026-03-10,2
2026-03-19,1,11,1,500,498.89,Y,2025-09-01,2026-03-10,2
2026-03-19,1,11,2,100,100.34,Y,2025-09-01,2026-03-10,2
2026-03-19,1,12,1,100,99.89,Y,2025-09-01,2026-03-10,2
2026-03-19,1,12,2,500,498.12,Y,2025-09-01,2026-03-10,2
2026-03-19,1,13,1,100,100.32,Y,2025-09-01,2026-03-10,2
2026-03-19,1,13,2,100,99.91,Y,2025-09-01,2026-03-10,2
2026-03-19,1,14,1,1000,995.36,Y,2025-09-01,2026-03-10,2
2026-03-19,1,14,2,500,497.64,Y,2025-09-01,2026-03-10,2
2026-03-19,1,15,1,100,100.27,Y,2025-09-01,2026-03-10,2
2026-03-19,1,15,2,500,501.27,Y,2025-09-01,2026-03-10,2
2026-03-19,1,16,1,100,99.66,Y,2025-09-01,2026-03-10,2
2026-03-19,1,16,2,500,502.21,Y,2025-09-01,2026-03-10,2
2026-03-19,1,17,1,500,501.28,Y,2025-09-01,2026-03-10,2
2026-03-19,1,17,2,100,100.42,Y,2025-09-01,2026-03-10,2
2026-03-19,1,18,1,500,501.87,Y,2025-09-01,2026-03-10,2
2026-03-19,1,18,2,250,249.09,Y,2025-09-01,2026-03-10,2
2026-03-19,1,19,1,250,250.0,Y,2025-09-01,2026-03-10,2
2026-03-19,1,19,2,1000,1000.05,Y,2025-09-01,2026-03-10,2
2026-03-19,1,20,1,250,249.23,Y,2025-09-01,2026-03-10,2
2026-03-19,1,20,2,250,250.52,Y,2025-09-01,2026-03-10,2
2026-03-19,1,21,1,500,498.68,Y,2025-09-01,2026-03-10,2
2026-03-19,1,21,2,100,99.88,Y,2025-09-01,2026-03-10,2
2026-03-19,1,22,1,1000,1003.36,Y,2025-09-01,2026-03-10,2
2026-03-19,1,22,2,1000,1001.81,Y,2025-09-01,2026-03-10,2
2026-03-19,1,23,1,500,497.73,Y,2025-09-01,2026-03-10,2
2026-03-19,1,23,2,500,500.6,Y,2025-09-01,2026-03-10,2
2026-03-19,1,24,1,1000,1002.07,Y,2025-09-01,2026-03-10,2
2026-03-19,1,24,2,500,500.35,Y,2025-09-01,2026-03-10,2
2026-03-19,1,25,1,100,100.12,Y,2025-09-01,2026-03-10,2
2026-03-19,1,25,2,500,499.48,Y,2025-09-01,2026-03-10,2
2026-03-19,1,26,1,500,502.06,Y,2025-09-01,2026-03-10,2
2026-03-19,1,26,2,500,498.0,Y,2025-09-01,2026-03-10,2
2026-03-19,1,27,1,1000,999.21,Y,2025-09-01,2026-03-10,2
2026-03-19,1,27,2,250,251.17,Y,2025-09-01,2026-03-10,2
2026-03-19,1,28,1,100,99.64,Y,2025-09-01,2026-03-10,2
2026-03-19,1,28,2,1000,1003.81,Y,2025-09-01,2026-03-10,2
2026-03-19,1,29,1,100,99.98,Y,2025-09-01,2026-03-10,2
2026-03-19,1,29,2,1000,1003.82,Y,2025-09-01,2026-03-10,2
2026-03-19,1,30,1,250,249.56,Y,2025-09-01,2026-03-10,2
2026-03-19,1,30,2,1000,995.8,Y,2025-09-01,2026-03-10,2
2026-03-19,1,31,1,100,100.02,Y,2025-09-01,2026-03-10,2
2026-03-19,1,31,2,1000,999.56,Y,2025-09-01,2026-03-10,2
2026-03-19,1,32,1,1000,995.46,Y,2025-09-01,2026-03-10,2
2026-03-19,1,32,2,500,500.95,Y,2025-09-01,2026-03-10,2
2026-03-19,1,33,1,1000,1003.62,Y,2025-09-01,2026-03-10,2
2026-03-19,1,33,2,100,100.46,Y,2025-09-01,2026-03-10,2
2026-03-20,2,1,1,250,249.96,Y,2025-06-21,2026-03-10,5
2026-03-20,2,1,2,1000,995.3,Y,2025-06-21,2026-03-10,5
2026-03-20,2,2,1,250,251.21,Y,2025-06-21,2026-03-10,5
2026-03-20,2,2,2,500,497.88,Y,2025-06-21,2026-03-10,5
2026-03-20,2,3,1,1000,996.42,Y,2025-06-21,2026-03-10,5
2026-03-20,2,3,2,250,249.32,Y,2025-06-21,2026-03-10,5
2026-03-20,2,4,1,500,500.33,Y,2025-06-21,2026-03-10,5
2026-03-20,2,4,2,500,500.58,Y,2025-06-21,2026-03-10,5
2026-03-20,2,5,1,1000,1000.22,Y,2025-06-21,2026-03-10,5
2026-03-20,2,5,2,250,250.72,Y,2025-06-21,2026-03-10,5
2026-03-20,2,6,1,500,499.3,Y,2025-06-21,2026-03-10,5
2026-03-20,2,6,2,250,250.96,Y,2025-06-21,2026-03-10,5
2026-03-20,2,7,1,250,249.07,Y,2025-06-21,2026-03-10,5
2026-03-20,2,7,2,100,100.38,Y,2025-06-21,2026-03-10,5
2026-03-20,2,8,1,500,499.99,Y,2025-06-21,2026-03-10,5
2026-03-20,2,8,2,100,99.87,Y,2025-06-21,2026-03-10,5
2026-03-20,2,9,1,1000,998.53,Y,2025-06-21,2026-03-10,5
2026-03-20,2,9,2,1000,997.96,Y,2025-06-21,2026-03-10,5
2026-03-20,2,10,1,250,250.89,Y,2025-06-21,2026-03-10,5
2026-03-20,2,10,2,250,249.29,Y,2025-06-21,2026-03-10,5
2026-03-20,2,11,1,500,499.68,Y,2025-06-21,2026-03-10,5
2026-03-20,2,11,2,1000,1000.63,Y,2025-06-21,2026-03-10,5
2026-03-20,2,12,1,100,100.48,Y,2025-06-21,2026-03-10,5
2026-03-20,2,12,2,1000,1003.9,Y,2025-06-21,2026-03-10,5
2026-03-20,2,13,1,100,100.06,Y,2025-06-21,2026-03-10,5
2026-03-20,2,13,2,1000,1003.38,Y,2025-06-21,2026-03-10,5
2026-03-20,2,14,1,250,249.1,Y,2025-06-21,2026-03-10,5
2026-03-20,2,14,2,1000,997.22,Y,2025-06-21,2026-03-10,5
2026-03-20,2,15,1,500,501.86,Y,2025-06-21,2026-03-10,5
2026-03-20,2,15,2,1000,997.52,Y,2025-06-21,2026-03-10,5
2026-03-20,2,16,1,500,500.79,Y,2025-06-21,2026-03-10,5
2026-03-20,2,16,2,250,250.56,Y,2025-06-21,2026-03-10,5
2026-03-20,2,17,1,250,250.51,Y,2025-06-21,2026-03-10,5
2026-03-20,2,17,2,250,250.15,Y,2025-06-21,2026-03-10,5
2026-03-20,2,18,1,500,499.03,Y,2025-06-21,2026-03-10,5
2026-03-20,2,18,2,500,502.38,Y,2025-06-21,2026-03-10,5
2026-03-20,2,19,1,1000,997.11,Y,2025-06-21,2026-03-10,5
2026-03-20,2,19,2,100,100.12,Y,2025-06-21,2026-03-10,5
2026-03-20,2,20,1,100,99.52,Y,2025-06-21,2026-03-10,5
2026-03-20,2,20,2,250,251.01,Y,2025-06-21,2026-03-10,5
2026-03-20,2,21,1,250,249.56,Y,2025-06-21,2026-03-10,5
2026-03-20,2,21,2,100,100.17,Y,2025-06-21,2026-03-10,5
2026-03-20,2,22,1,1000,1003.82,Y,2025-06-21,2026-03-10,5
2026-03-20,2,22,2,250,249.65,Y,2025-06-21,2026-03-10,5
2026-03-20,2,23,1,500,499.76,Y,2025-06-21,2026-03-10,5
2026-03-20,2,23,2,500,499.77,Y,2025-06-21,2026-03-10,5
2026-03-20,2,24,1,100,100.34,Y,2025-06-21,2026-03-10,5
2026-03-20,2,24,2,500,497.57,Y,2025-06-21,2026-03-10,5
2026-03-20,2,25,1,1000,997.2,Y,2025-06-21,2026-03-10,5
2026-03-20,2,25,2,1000,996.98,Y,2025-06-21,2026-03-10,5
2026-03-20,2,26,1,500,500.15,Y,2025-06-21,2026-03-10,5
2026-03-20,2,26,2,100,99.98,Y,2025-06-21,2026-03-10,5
2026-03-20,2,27,1,500,498.46,Y,2025-06-21,2026-03-10,5
2026-03-20,2,27,2,250,249.69,Y,2025-06-21,2026-03-10,5
2026-03-20,2,28,1,100,100.5,Y,2025-06-21,2026-03-10,5
2026-03-20,2,28,2,1000,998.68,Y,2025-06-21,2026-03-10,5
2026-03-20,2,29,1,100,100.42,Y,2025-06-21,2026-03-10,5
2026-03-20,2,29,2,100,100.44,Y,2025-06-21,2026-03-10,5
2026-03-20,2,30,1,100,100.27,Y,2025-06-21,2026-03-10,5
2026-03-20,2,30,2,1000,1001.53,Y,2025-06-21,2026-03-10,5
2026-03-20,2,31,1,500,498.4,Y,2025-06-21,2026-03-10,5
2026-03-20,2,31,2,1000,999.84,Y,2025-06-21,2026-03-10,5
2026-03-20,2,32,1,100,100.08,Y,2025-06-21,2026-03-10,5
2026-03-20,2,32,2,250,250.27,Y,2025-06-21,2026-03-10,5
2026-03-20,2,33,1,100,100.12,Y,2025-06-21,2026-03-10,5
2026-03-20,2,33,2,250,249.28,Y,2025-06-21,2026-03-10,5
2026-03-23,3,1,1,250,249.13,Y,2025-03-22,2026-03-10,1
2026-03-23,3,1,2,250,248.93,Y,2025-03-22,2026-03-10,1
2026-03-23,3,2,1,250,250.69,Y,2025-03-22,2026-03-10,1
2026-03-23,3,2,2,500,501.02,Y,2025-03-22,2026-03-10,1
2026-03-23,3,3,1,250,249.54,Y,2025-03-22,2026-03-10,1
2026-03-23,3,3,2,1000,998.46,Y,2025-03-22,2026-03-10,1
2026-03-23,3,4,1,100,99.91,Y,2025-03-22,2026-03-10,1
2026-03-23,3,4,2,250,249.96,Y,2025-03-22,2026-03-10,1
2026-03-23,3,5,1,1000,996.35,Y,2025-03-22,2026-03-10,1
2026-03-23,3,5,2,100,99.87,Y,2025-03-22,2026-03-10,1
2026-03-23,3,6,1,100,99.63,Y,2025-03-22,2026-03-10,1
2026-03-23,3,6,2,100,99.68,Y,2025-03-22,2026-03-10,1
2026-03-23,3,7,1,250,250.71,Y,2025-03-22,2026-03-10,1
2026-03-23,3,7,2,250,249.15,Y,2025-03-22,2026-03-10,1
2026-03-23,3,8,1,1000,998.1,Y,2025-03-22,2026-03-10,1
2026-03-23,3,8,2,250,250.85,Y,2025-03-22,2026-03-10,1
2026-03-23,3,9,1,100,99.91,Y,2025-03-22,2026-03-10,1
2026-03-23,3,9,2,500,501.15,Y,2025-03-22,2026-03-10,1
2026-03-23,3,10,1,1000,1002.19,Y,2025-03-22,2026-03-10,1
2026-03-23,3,10,2,100,99.9,Y,2025-03-22,2026-03-10,1
2026-03-23,3,11,1,500,501.76,Y,2025-03-22,2026-03-10,1
2026-03-23,3,11,2,1000,1003.93,Y,2025-03-22,2026-03-10,1
2026-03-23,3,12,1,100,100.33,Y,2025-03-22,2026-03-10,1
2026-03-23,3,12,2,100,99.77,Y,2025-03-22,2026-03-10,1
2026-03-23,3,13,1,100,99.61,Y,2025-03-22,2026-03-10,1
2026-03-23,3,13,2,100,99.74,Y,2025-03-22,2026-03-10,1
2026-03-23,3,14,1,500,500.67,Y,2025-03-22,2026-03-10,1
2026-03-23,3,14,2,100,99.98,Y,2025-03-22,2026-03-10,1
2026-03-23,3,15,1,1000,1003.29,Y,2025-03-22,2026-03-10,1
2026-03-23,3,15,2,500,501.28,Y,2025-03-22,2026-03-10,1
2026-03-23,3,16,1,1000,998.49,Y,2025-03-22,2026-03-10,1
2026-03-23,3,16,2,500,497.97,Y,2025-03-22,2026-03-10,1
2026-03-23,3,17,1,100,99.83,Y,2025-03-22,2026-03-10,1
2026-03-23,3,17,2,100,99.94,Y,2025-03-22,2026-03-10,1
2026-03-23,3,18,1,1000,997.91,Y,2025-03-22,2026-03-10,1
2026-03-23,3,18,2,250,249.63,Y,2025-03-22,2026-03-10,1
2026-03-23,3,19,1,250,250.8,Y,2025-03-22,2026-03-10,1
2026-03-23,3,19,2,1000,995.07,Y,2025-03-22,2026-03-10,1
2026-03-23,3,20,1,100,100.23,Y,2025-03-22,2026-03-10,1
2026-03-23,3,20,2,1000,998.36,Y,2025-03-22,2026-03-10,1
2026-03-23,3,21,1,1000,995.89,Y,2025-03-22,2026-03-10,1
2026-03-23,3,21,2,250,250.9,Y,2025-03-22,2026-03-10,1
2026-03-23,3,22,1,1000,1000.47,Y,2025-03-22,2026-03-10,1
2026-03-23,3,22,2,500,498.64,Y,2025-03-22,2026-03-10,1
2026-03-23,3,23,1,1000,997.53,Y,2025-03-22,2026-03-10,1
2026-03-23,3,23,2,100,99.58,Y,2025-03-22,2026-03-10,1
2026-03-23,3,24,1,1000,999.2,Y,2025-03-22,2026-03-10,1
2026-03-23,3,24,2,1000,1004.44,Y,2025-03-22,2026-03-10,1
2026-03-23,3,25,1,100,99.9,Y,2025-03-22,2026-03-10,1
2026-03-23,3,25,2,500,499.96,Y,2025-03-22,2026-03-10,1
2026-03-23,3,26,1,500,499.25,Y,2025-03-22,2026-03-10,1
2026-03-23,3,26,2,250,250.24,Y,2025-03-22,2026-03-10,1
2026-03-23,3,27,1,500,499.12,Y,2025-03-22,2026-03-10,1
2026-03-23,3,27,2,250,250.02,Y,2025-03-22,2026-03-10,1
2026-03-23,3,28,1,500,500.27,Y,2025-03-22,2026-03-10,1
2026-03-23,3,28,2,1000,1003.38,Y,2025-03-22,2026-03-10,1
2026-03-23,3,29,1,500,498.68,Y,2025-03-22,2026-03-10,1
2026-03-23,3,29,2,250,249.43,Y,2025-03-22,2026-03-10,1
2026-03-23,3,30,1,500,501.06,Y,2025-03-22,2026-03-10,1
2026-03-23,3,30,2,100,100.17,Y,2025-03-22,2026-03-10,1
2026-03-23,3,31,1,100,100.04,Y,2025-03-22,2026-03-10,1
2026-03-23,3,31,2,500,499.86,Y,2025-03-22,2026-03-10,1
2026-03-23,3,32,1,100,99.51,Y,2025-03-22,2026-03-10,1
2026-03-23,3,32,2,100,99.82,Y,2025-03-22,2026-03-10,1
2026-03-23,3,33,1,500,500.17,Y,2025-03-22,2026-03-10,1
2026-03-23,3,33,2,1000,1002.22,Y,2025-03-22,2026-03-10,1
2026-03-23,3,34,1,1000,997.21,Y,2025-03-22,2026-03-10,1
2026-03-23,3,34,2,100,99.61,Y,2025-03-22,2026-03-10,1
2026-03-23,3,35,1,100,100.38,Y,2025-03-22,2026-03-10,1
2026-03-23,3,35,2,1000,1001.52,Y,2025-03-22,2026-03-10,1
2026-03-23,3,36,1,1000,995.51,Y,2025-03-22,2026-03-10,1
2026-03-23,3,36,2,1000,999.7,Y,2025-03-22,2026-03-10,1
2026-03-23,3,37,1,100,99.96,Y,2025-03-22,2026-03-10,1
2026-03-23,3,37,2,250,249.81,Y,2025-03-22,2026-03-10,1
2026-03-23,3,38,1,1000,1001.48,Y,2025-03-22,2026-03-10,1
2026-03-23,3,38,2,250,250.12,Y,2025-03-22,2026-03-10,1
2026-03-23,3,39,1,1000,1000.8,Y,2025-03-22,2026-03-10,1
2026-03-23,3,39,2,100,100.08,Y,2025-03-22,2026-03-10,1
2026-03-23,3,40,1,500,498.22,Y,2025-03-22,2026-03-10,1
2026-03-23,3,40,2,500,501.98,Y,2025-03-22,2026-03-10,1
2026-03-23,3,41,1,100,100.46,Y,2025-03-22,2026-03-10,1
2026-03-23,3,41,2,250,251.25,Y,2025-03-22,2026-03-10,1
2026-03-23,3,42,1,500,498.83,Y,2025-03-22,2026-03-10,1
2026-03-23,3,42,2,500,502.45,Y,2025-03-22,2026-03-10,1
2026-03-24,4,1,1,500,497.66,Y,2025-06-21,2026-03-10,5
2026-03-24,4,1,2,1000,1004.24,Y,2025-06-21,2026-03-10,5
2026-03-24,4,2,1,500,500.26,Y,2025-06-21,2026-03-10,5
2026-03-24,4,2,2,100,100.43,Y,2025-06-21,2026-03-10,5
2026-03-24,4,3,1,1000,1000.0,Y,2025-06-21,2026-03-10,5
2026-03-24,4,3,2,100,100.01,Y,2025-06-21,2026-03-10,5
2026-03-24,4,4,1,100,100.06,Y,2025-06-21,2026-03-10,5
2026-03-24,4,4,2,1000,1000.81,Y,2025-06-21,2026-03-10,5
2026-03-24,4,5,1,250,249.65,Y,2025-06-21,2026-03-10,5
2026-03-24,4,5,2,500,500.3,Y,2025-06-21,2026-03-10,5
2026-03-24,4,6,1,250,249.61,Y,2025-06-21,2026-03-10,5
2026-03-24,4,6,2,100,100.23,Y,2025-06-21,2026-03-10,5
2026-03-24,4,7,1,250,249.01,Y,2025-06-21,2026-03-10,5
2026-03-24,4,7,2,100,99.71,Y,2025-06-21,2026-03-10,5
2026-03-24,4,8,1,100,99.64,Y,2025-06-21,2026-03-10,5
2026-03-24,4,8,2,250,249.2,Y,2025-06-21,2026-03-10,5
2026-03-24,4,9,1,100,99.72,Y,2025-06-21,2026-03-10,5
2026-03-24,4,9,2,1000,995.55,Y,2025-06-21,2026-03-10,5
2026-03-24,4,10,1,500,500.49,Y,2025-06-21,2026-03-10,5
2026-03-24,4,10,2,100,99.71,Y,2025-06-21,2026-03-10,5
2026-03-24,4,11,1,1000,998.53,Y,2025-06-21,2026-03-10,5
2026-03-24,4,11,2,1000,1001.14,Y,2025-06-21,2026-03-10,5
2026-03-24,4,12,1,250,250.8,Y,2025-06-21,2026-03-10,5
2026-03-24,4,12,2,500,499.54,Y,2025-06-21,2026-03-10,5
2026-03-24,4,13,1,100,99.86,Y,2025-06-21,2026-03-10,5
2026-03-24,4,13,2,500,499.8,Y,2025-06-21,2026-03-10,5
2026-03-24,4,14,1,1000,995.09,Y,2025-06-21,2026-03-10,5
2026-03-24,4,14,2,100,100.35,Y,2025-06-21,2026-03-10,5
2026-03-24,4,15,1,500,501.54,Y,2025-06-21,2026-03-10,5
2026-03-24,4,15,2,500,502.1,Y,2025-06-21,2026-03-10,5
2026-03-24,4,16,1,1000,996.83,Y,2025-06-21,2026-03-10,5
2026-03-24,4,16,2,1000,999.79,Y,2025-06-21,2026-03-10,5
2026-03-24,4,17,1,500,497.83,Y,2025-06-21,2026-03-10,5
2026-03-24,4,17,2,250,251.14,Y,2025-06-21,2026-03-10,5
2026-03-24,4,18,1,500,497.53,Y,2025-06-21,2026-03-10,5
2026-03-24,4,18,2,100,100.31,Y,2025-06-21,2026-03-10,5
2026-03-24,4,19,1,500,498.57,Y,2025-06-21,2026-03-10,5
2026-03-24,4,19,2,250,251.08,Y,2025-06-21,2026-03-10,5
2026-03-24,4,20,1,100,100.44,Y,2025-06-21,2026-03-10,5
2026-03-24,4,20,2,500,499.33,Y,2025-06-21,2026-03-10,5
2026-03-24,4,21,1,100,99.67,Y,2025-06-21,2026-03-10,5
2026-03-24,4,21,2,250,250.37,Y,2025-06-21,2026-03-10,5
2026-03-24,4,22,1,100,100.0,Y,2025-06-21,2026-03-10,5
2026-03-24,4,22,2,500,498.51,Y,2025-06-21,2026-03-10,5
2026-03-24,4,23,1,100,100.38,Y,2025-06-21,2026-03-10,5
2026-03-24,4,23,2,100,99.51,Y,2025-06-21,2026-03-10,5
2026-03-24,4,24,1,100,100.39,Y,2025-06-21,2026-03-10,5
2026-03-24,4,24,2,500,501.71,Y,2025-06-21,2026-03-10,5
2026-03-24,4,25,1,100,99.62,Y,2025-06-21,2026-03-10,5
2026-03-24,4,25,2,100,99.7,Y,2025-06-21,2026-03-10,5
2026-03-24,4,26,1,250,249.43,Y,2025-06-21,2026-03-10,5
2026-03-24,4,26,2,500,497.98,Y,2025-06-21,2026-03-10,5
2026-03-24,4,27,1,1000,995.93,Y,2025-06-21,2026-03-10,5
2026-03-24,4,27,2,100,99.68,Y,2025-06-21,2026-03-10,5
2026-03-24,4,28,1,100,100.06,Y,2025-06-21,2026-03-10,5
2026-03-24,4,28,2,500,497.51,Y,2025-06-21,2026-03-10,5
2026-03-24,4,29,1,250,249.39,Y,2025-06-21,2026-03-10,5
2026-03-24,4,29,2,250,249.48,Y,2025-06-21,2026-03-10,5
2026-03-24,4,30,1,1000,1000.38,Y,2025-06-21,2026-03-10,5
2026-03-24,4,30,2,250,251.08,Y,2025-06-21,2026-03-10,5
2026-03-24,4,31,1,100,99.75,Y,2025-06-21,2026-03-10,5
